0.7353356835246085	0.3736806297302246	0.9112003388180753	0.0003
0.33605599001049996	0.30335149586200716	0.9409411083944927	0.0003
0.2522584285587072	0.3479612511396408	0.9318476486405021	0.0003
0.19273597475141285	0.28940523624420167	0.9467649498808771	0.0003
0.22027058608829975	0.31216565012931824	0.941885359855212	0.0003
0.1563293505460024	0.2787172132730484	0.9531756940540553	0.0003
0.13897577092051505	0.2883132886886597	0.954447568065189	0.0003
0.17129812862724064	0.3035396510362625	0.9462421538749045	0.0003
0.12726463954895734	0.2840276989340782	0.9558623790495259	0.0003
0.1472662564739585	0.28901624798774717	0.954381635199988	0.0003
0.15048752415925265	0.3068395507335663	0.9481273975644992	0.00015
0.1540314916521311	0.3105761033296585	0.9480673237075155	0.00015
0.13309530042111872	0.28259835541248324	0.9560507550410046	0.00015
0.12956871837377548	0.2990489998459816	0.9556775412902824	0.00015
0.14226789224892855	0.2719446137547493	0.9544974837715618	7.5e-05
0.12757216330617666	0.341079540848732	0.9459945790731241	7.5e-05
0.163080050162971	0.3122591760754585	0.9468287902431431	7.5e-05
0.12347150009125471	0.25727525442838667	0.9635131531437207	7.5e-05
0.12608914703130722	0.343398377597332	0.9482319719838969	7.5e-05
0.08467504983767868	0.26288099646568297	0.9647325116721083	7.5e-05
0.11787298599258064	0.3259275305271149	0.9524796895324227	7.5e-05
0.10324361443519592	0.3233497965335846	0.9551116777693603	7.5e-05
0.09447258356958628	0.2943350753188133	0.9577549528403103	0.00037499999999999995
0.09421594206243752	0.3236004215478897	0.95124704043994	0.00037499999999999995
0.10318784710019827	0.35758898824453356	0.9443510004497486	0.00037499999999999995
0.10540312463417649	0.3305696684122086	0.9562255995135045	0.00037499999999999995
0.14015689574182033	0.2685970142483711	0.9627103041540521	0.00018749999999999998
0.10330369321629404	0.2803482109308243	0.9573880926894085	0.00018749999999999998
0.07205141767859459	0.2902693098783493	0.9617500735800123	0.00018749999999999998
0.097376729529351	0.29943267107009885	0.9605146218017804	0.00018749999999999998
0.10809278436005115	0.3134682261943817	0.9517914716580751	9.374999999999999e-05
0.129970460832119	0.308866283595562	0.9554255532095849	9.374999999999999e-05
0.08067160487174987	0.29784238249063494	0.9560484089013502	9.374999999999999e-05
0.09752950333058834	0.28736873745918273	0.9607768060785968	9.374999999999999e-05
0.1319797206297517	0.3160362794995308	0.9541770391403055	0.00046874999999999993
0.12142207156866788	0.31081385612487794	0.9558136300720622	0.00046874999999999993
0.09818158203735947	0.3167165216803551	0.9557434361099756	0.00046874999999999993
0.07776442309841514	0.31448164343833923	0.956546830418591	0.00046874999999999993
0.09597008097916841	0.3093512910604477	0.9528319402082885	0.00023437499999999996
0.10175654003396631	0.35845782577991486	0.9475078011045778	0.00023437499999999996
0.10896772675216199	0.3562146463990212	0.9496932872607307	0.00023437499999999996
0.09584507398307324	0.2940590900182724	0.9640036992408245	0.00023437499999999996
0.12090790625661611	0.33200197756290434	0.9498771485186043	0.00011718749999999998
0.09572936292737722	0.302788770198822	0.9576191430589217	0.00011718749999999998
0.1335027339309454	0.30337095111608503	0.9563421582678925	0.00011718749999999998
0.10601697050035	0.3064430046081543	0.9572481486294943	0.00011718749999999998
0.11705527137964963	0.266580151617527	0.9597912879236353	0.0005859374999999999
0.10256961770355702	0.2719800129532814	0.9592308015011641	0.0005859374999999999
0.10691171636804939	0.2852972486615181	0.9573574406918723	0.0005859374999999999
0.09542006550356746	0.32327870309352874	0.9543932644435713	0.0005859374999999999
0.10430142441764474	0.2832158574461937	0.9570697405610871	0.00029296874999999993
